08-13 00:34 INFO     Initialising repertoire with random population
08-13 14:51 INFO     Number of new genomes added in this iteration 7

08-13 14:51 INFO     Saving repertoire for iteration 768

08-13 14:51 INFO     Iteration 769
08-13 14:52 INFO     Repertoire Metrics
08-13 14:52 INFO     Total quality -2917.8556969394745
08-13 14:52 INFO     Max quality -0.0318116734406153
08-13 14:52 INFO     Max quality bin (50, 50)
08-13 14:52 INFO     Min quality -2.2150698563838276
08-13 14:52 INFO     Min quality bin (39, 62)
08-13 14:52 INFO     Number of genomes in the container 4531
08-13 14:52 INFO     Mean quality -0.6439760973161497

08-13 14:52 INFO     Number of better genomes found in this iteration 3
08-13 14:52 INFO     Total quality increase by better genomes in this iteration 0.1797701409471847
08-13 14:52 INFO     Normalised quality increase by better genomes in this iteration 0.05992338031572823
08-13 14:52 INFO     Number of new genomes added in this iteration 1

08-13 14:52 INFO     Iteration 770
08-13 14:53 INFO     Repertoire Metrics
08-13 14:53 INFO     Total quality -2918.971334214587
08-13 14:53 INFO     Max quality -0.0318116734406153
08-13 14:53 INFO     Max quality bin (50, 50)
08-13 14:53 INFO     Min quality -2.2150698563838276
08-13 14:53 INFO     Min quality bin (39, 62)
08-13 14:53 INFO     Number of genomes in the container 4533
08-13 14:53 INFO     Mean quality -0.6439380838770322

08-13 14:53 INFO     Number of better genomes found in this iteration 5
08-13 14:53 INFO     Total quality increase by better genomes in this iteration 0.506489496502653
08-13 14:53 INFO     Normalised quality increase by better genomes in this iteration 0.1012978993005306
08-13 14:53 INFO     Number of new genomes added in this iteration 2

08-13 14:53 INFO     Saving repertoire for iteration 770

08-13 14:53 INFO     Iteration 771
08-13 14:54 INFO     Repertoire Metrics
08-13 14:54 INFO     Total quality -2918.812475548044
08-13 14:54 INFO     Max quality -0.0318116734406153
08-13 14:54 INFO     Max quality bin (50, 50)
08-13 14:54 INFO     Min quality -2.2150698563838276
08-13 14:54 INFO     Min quality bin (39, 62)
08-13 14:54 INFO     Number of genomes in the container 4534
08-13 14:54 INFO     Mean quality -0.6437610223970102

08-13 14:54 INFO     Number of better genomes found in this iteration 6
08-13 14:54 INFO     Total quality increase by better genomes in this iteration 0.7875759158491881
08-13 14:54 INFO     Normalised quality increase by better genomes in this iteration 0.13126265264153134
08-13 14:54 INFO     Number of new genomes added in this iteration 1

08-13 14:54 INFO     Iteration 772
08-13 14:55 INFO     Repertoire Metrics
08-13 14:55 INFO     Total quality -2918.361579967235
08-13 14:55 INFO     Max quality -0.0318116734406153
08-13 14:55 INFO     Max quality bin (50, 50)
08-13 14:55 INFO     Min quality -2.2150698563838276
08-13 14:55 INFO     Min quality bin (39, 62)
08-13 14:55 INFO     Number of genomes in the container 4534
08-13 14:55 INFO     Mean quality -0.6436615747611899

08-13 14:55 INFO     Number of better genomes found in this iteration 4
08-13 14:55 INFO     Total quality increase by better genomes in this iteration 0.45089558080901393
08-13 14:55 INFO     Normalised quality increase by better genomes in this iteration 0.11272389520225348
08-13 14:55 INFO     Number of new genomes added in this iteration 0

08-13 14:55 INFO     Saving repertoire for iteration 772

08-13 14:55 INFO     Iteration 773
08-13 14:56 INFO     Repertoire Metrics
08-13 14:56 INFO     Total quality -2917.284449591834
08-13 14:56 INFO     Max quality -0.0318116734406153
08-13 14:56 INFO     Max quality bin (50, 50)
08-13 14:56 INFO     Min quality -2.2150698563838276
08-13 14:56 INFO     Min quality bin (39, 62)
08-13 14:56 INFO     Number of genomes in the container 4534
08-13 14:56 INFO     Mean quality -0.6434240074088738

08-13 14:56 INFO     Number of better genomes found in this iteration 2
08-13 14:56 INFO     Total quality increase by better genomes in this iteration 1.07713037540054
08-13 14:56 INFO     Normalised quality increase by better genomes in this iteration 0.53856518770027
08-13 14:56 INFO     Number of new genomes added in this iteration 0

08-13 14:56 INFO     Iteration 774
08-13 14:57 INFO     Repertoire Metrics
08-13 14:57 INFO     Total quality -2919.825969825085
08-13 14:57 INFO     Max quality -0.0318116734406153
08-13 14:57 INFO     Max quality bin (50, 50)
08-13 14:57 INFO     Min quality -2.2150698563838276
08-13 14:57 INFO     Min quality bin (39, 62)
08-13 14:57 INFO     Number of genomes in the container 4537
08-13 14:57 INFO     Mean quality -0.6435587326041624

08-13 14:57 INFO     Number of better genomes found in this iteration 0
08-13 14:57 INFO     Total quality increase by better genomes in this iteration 0
08-13 14:57 INFO     Number of new genomes added in this iteration 3

08-13 14:57 INFO     Saving repertoire for iteration 774

08-13 14:57 INFO     Iteration 775
08-13 14:59 INFO     Repertoire Metrics
08-13 14:59 INFO     Total quality -2921.782623205435
08-13 14:59 INFO     Max quality -0.0318116734406153
08-13 14:59 INFO     Max quality bin (50, 50)
08-13 14:59 INFO     Min quality -2.2150698563838276
08-13 14:59 INFO     Min quality bin (39, 62)
08-13 14:59 INFO     Number of genomes in the container 4540
08-13 14:59 INFO     Mean quality -0.6435644544505363

08-13 14:59 INFO     Number of better genomes found in this iteration 3
08-13 14:59 INFO     Total quality increase by better genomes in this iteration 0.5165790243070866
08-13 14:59 INFO     Normalised quality increase by better genomes in this iteration 0.17219300810236218
08-13 14:59 INFO     Number of new genomes added in this iteration 3

08-13 14:59 INFO     Iteration 776
08-13 15:00 INFO     Repertoire Metrics
08-13 15:00 INFO     Total quality -2922.7377150900975
08-13 15:00 INFO     Max quality -0.0318116734406153
08-13 15:00 INFO     Max quality bin (50, 50)
08-13 15:00 INFO     Min quality -2.2150698563838276
08-13 15:00 INFO     Min quality bin (39, 62)
08-13 15:00 INFO     Number of genomes in the container 4542
08-13 15:00 INFO     Mean quality -0.6434913507463887

08-13 15:00 INFO     Number of better genomes found in this iteration 5
08-13 15:00 INFO     Total quality increase by better genomes in this iteration 0.24242110890776192
08-13 15:00 INFO     Normalised quality increase by better genomes in this iteration 0.048484221781552386
08-13 15:00 INFO     Number of new genomes added in this iteration 2

08-13 15:00 INFO     Saving repertoire for iteration 776

08-13 15:00 INFO     Iteration 777
08-13 15:01 INFO     Repertoire Metrics
08-13 15:01 INFO     Total quality -2923.6663644177283
08-13 15:01 INFO     Max quality -0.0318116734406153
08-13 15:01 INFO     Max quality bin (50, 50)
08-13 15:01 INFO     Min quality -2.2150698563838276
08-13 15:01 INFO     Min quality bin (39, 62)
08-13 15:01 INFO     Number of genomes in the container 4544
08-13 15:01 INFO     Mean quality -0.6434124921693944

08-13 15:01 INFO     Number of better genomes found in this iteration 1
08-13 15:01 INFO     Total quality increase by better genomes in this iteration 0.07701800921280066
08-13 15:01 INFO     Normalised quality increase by better genomes in this iteration 0.07701800921280066
08-13 15:01 INFO     Number of new genomes added in this iteration 2

08-13 15:01 INFO     Iteration 778
08-13 15:02 INFO     Repertoire Metrics
08-13 15:02 INFO     Total quality -2923.8570005426054
08-13 15:02 INFO     Max quality -0.0318116734406153
08-13 15:02 INFO     Max quality bin (50, 50)
08-13 15:02 INFO     Min quality -2.2150698563838276
08-13 15:02 INFO     Min quality bin (39, 62)
08-13 15:02 INFO     Number of genomes in the container 4545
08-13 15:02 INFO     Mean quality -0.6433128714065138

08-13 15:02 INFO     Number of better genomes found in this iteration 4
08-13 15:02 INFO     Total quality increase by better genomes in this iteration 0.4228471611410356
08-13 15:02 INFO     Normalised quality increase by better genomes in this iteration 0.1057117902852589
08-13 15:02 INFO     Number of new genomes added in this iteration 1

08-13 15:02 INFO     Saving repertoire for iteration 778

08-13 15:02 INFO     Iteration 779
08-13 15:03 INFO     Repertoire Metrics
08-13 15:03 INFO     Total quality -2926.0080425294873
08-13 15:03 INFO     Max quality -0.0318116734406153
08-13 15:03 INFO     Max quality bin (50, 50)
08-13 15:03 INFO     Min quality -2.2150698563838276
08-13 15:03 INFO     Min quality bin (39, 62)
08-13 15:03 INFO     Number of genomes in the container 4548
08-13 15:03 INFO     Mean quality -0.6433614869238099

08-13 15:03 INFO     Number of better genomes found in this iteration 2
08-13 15:03 INFO     Total quality increase by better genomes in this iteration 0.24121995769108484
08-13 15:03 INFO     Normalised quality increase by better genomes in this iteration 0.12060997884554242
08-13 15:03 INFO     Number of new genomes added in this iteration 3

08-13 15:03 INFO     Iteration 780
08-13 15:04 INFO     Repertoire Metrics
08-13 15:04 INFO     Total quality -2925.978571100033
08-13 15:04 INFO     Max quality -0.0318116734406153
08-13 15:04 INFO     Max quality bin (50, 50)
08-13 15:04 INFO     Min quality -2.2150698563838276
08-13 15:04 INFO     Min quality bin (39, 62)
08-13 15:04 INFO     Number of genomes in the container 4548
08-13 15:04 INFO     Mean quality -0.6433550068381779

08-13 15:04 INFO     Number of better genomes found in this iteration 2
08-13 15:04 INFO     Total quality increase by better genomes in this iteration 0.029471429453787945
08-13 15:04 INFO     Normalised quality increase by better genomes in this iteration 0.014735714726893973
08-13 15:04 INFO     Number of new genomes added in this iteration 0

08-13 15:04 INFO     Saving repertoire for iteration 780

08-13 15:04 INFO     Iteration 781
08-13 15:05 INFO     Repertoire Metrics
08-13 15:05 INFO     Total quality -2927.4297501554424
08-13 15:05 INFO     Max quality -0.0318116734406153
08-13 15:05 INFO     Max quality bin (50, 50)
08-13 15:05 INFO     Min quality -2.2150698563838276
08-13 15:05 INFO     Min quality bin (39, 62)
08-13 15:05 INFO     Number of genomes in the container 4550
08-13 15:05 INFO     Mean quality -0.643391153880317

08-13 15:05 INFO     Number of better genomes found in this iteration 0
08-13 15:05 INFO     Total quality increase by better genomes in this iteration 0
08-13 15:05 INFO     Number of new genomes added in this iteration 2

08-13 15:05 INFO     Iteration 782
08-13 15:06 INFO     Repertoire Metrics
08-13 15:06 INFO     Total quality -2930.268553437296
08-13 15:06 INFO     Max quality -0.0318116734406153
08-13 15:06 INFO     Max quality bin (50, 50)
08-13 15:06 INFO     Min quality -2.2150698563838276
08-13 15:06 INFO     Min quality bin (39, 62)
08-13 15:06 INFO     Number of genomes in the container 4553
08-13 15:06 INFO     Mean quality -0.643590721159081

08-13 15:06 INFO     Number of better genomes found in this iteration 1
08-13 15:06 INFO     Total quality increase by better genomes in this iteration 0.0040490081446686865
08-13 15:06 INFO     Normalised quality increase by better genomes in this iteration 0.0040490081446686865
08-13 15:06 INFO     Number of new genomes added in this iteration 3

08-13 15:06 INFO     Saving repertoire for iteration 782

08-13 15:06 INFO     Iteration 783
08-13 15:07 INFO     Repertoire Metrics
08-13 15:07 INFO     Total quality -2932.664744770157
08-13 15:07 INFO     Max quality -0.0318116734406153
08-13 15:07 INFO     Max quality bin (50, 50)
08-13 15:07 INFO     Min quality -2.2150698563838276
08-13 15:07 INFO     Min quality bin (39, 62)
08-13 15:07 INFO     Number of genomes in the container 4556
08-13 15:07 INFO     Mean quality -0.6436928763762417

08-13 15:07 INFO     Number of better genomes found in this iteration 2
08-13 15:07 INFO     Total quality increase by better genomes in this iteration 0.4654210144986489
08-13 15:07 INFO     Normalised quality increase by better genomes in this iteration 0.23271050724932446
08-13 15:07 INFO     Number of new genomes added in this iteration 3

08-13 15:07 INFO     Iteration 784
08-13 15:09 INFO     Repertoire Metrics
08-13 15:09 INFO     Total quality -2935.694827701956
08-13 15:09 INFO     Max quality -0.0318116734406153
08-13 15:09 INFO     Max quality bin (50, 50)
08-13 15:09 INFO     Min quality -2.2150698563838276
08-13 15:09 INFO     Min quality bin (39, 62)
08-13 15:09 INFO     Number of genomes in the container 4559
08-13 15:09 INFO     Mean quality -0.6439339389563404

08-13 15:09 INFO     Number of better genomes found in this iteration 2
08-13 15:09 INFO     Total quality increase by better genomes in this iteration 0.016056550588809754
08-13 15:09 INFO     Normalised quality increase by better genomes in this iteration 0.008028275294404877
08-13 15:09 INFO     Number of new genomes added in this iteration 3

08-13 15:09 INFO     Saving repertoire for iteration 784

08-13 15:09 INFO     Iteration 785
08-13 15:10 INFO     Repertoire Metrics
08-13 15:10 INFO     Total quality -2937.920756684959
08-13 15:10 INFO     Max quality -0.0318116734406153
08-13 15:10 INFO     Max quality bin (50, 50)
08-13 15:10 INFO     Min quality -2.2150698563838276
08-13 15:10 INFO     Min quality bin (39, 62)
08-13 15:10 INFO     Number of genomes in the container 4563
08-13 15:10 INFO     Mean quality -0.6438572773800042

08-13 15:10 INFO     Number of better genomes found in this iteration 3
08-13 15:10 INFO     Total quality increase by better genomes in this iteration 0.7993795669164665
08-13 15:10 INFO     Normalised quality increase by better genomes in this iteration 0.2664598556388222
08-13 15:10 INFO     Number of new genomes added in this iteration 4

08-13 15:10 INFO     Iteration 786
08-13 15:11 INFO     Repertoire Metrics
08-13 15:11 INFO     Total quality -2940.7989425355536
08-13 15:11 INFO     Max quality -0.0318116734406153
08-13 15:11 INFO     Max quality bin (50, 50)
08-13 15:11 INFO     Min quality -2.2150698563838276
08-13 15:11 INFO     Min quality bin (39, 62)
08-13 15:11 INFO     Number of genomes in the container 4567
08-13 15:11 INFO     Mean quality -0.6439235696377389

08-13 15:11 INFO     Number of better genomes found in this iteration 3
08-13 15:11 INFO     Total quality increase by better genomes in this iteration 0.2281725561603154
08-13 15:11 INFO     Normalised quality increase by better genomes in this iteration 0.07605751872010513
08-13 15:11 INFO     Number of new genomes added in this iteration 4

08-13 15:11 INFO     Saving repertoire for iteration 786

08-13 15:11 INFO     Iteration 787
08-13 15:12 INFO     Repertoire Metrics
08-13 15:12 INFO     Total quality -2946.5196738367117
08-13 15:12 INFO     Max quality -0.0318116734406153
08-13 15:12 INFO     Max quality bin (50, 50)
08-13 15:12 INFO     Min quality -2.2150698563838276
08-13 15:12 INFO     Min quality bin (39, 62)
08-13 15:12 INFO     Number of genomes in the container 4573
08-13 15:12 INFO     Mean quality -0.644329690320733

08-13 15:12 INFO     Number of better genomes found in this iteration 1
08-13 15:12 INFO     Total quality increase by better genomes in this iteration 0.24234278796579822
08-13 15:12 INFO     Normalised quality increase by better genomes in this iteration 0.24234278796579822
08-13 15:12 INFO     Number of new genomes added in this iteration 6

08-13 15:12 INFO     Iteration 788
08-13 15:13 INFO     Repertoire Metrics
08-13 15:13 INFO     Total quality -2950.3951724363433
08-13 15:13 INFO     Max quality -0.0318116734406153
08-13 15:13 INFO     Max quality bin (50, 50)
08-13 15:13 INFO     Min quality -2.2150698563838276
08-13 15:13 INFO     Min quality bin (39, 62)
08-13 15:13 INFO     Number of genomes in the container 4578
08-13 15:13 INFO     Mean quality -0.6444725147305249

08-13 15:13 INFO     Number of better genomes found in this iteration 4
08-13 15:13 INFO     Total quality increase by better genomes in this iteration 0.40233174628278057
08-13 15:13 INFO     Normalised quality increase by better genomes in this iteration 0.10058293657069514
08-13 15:13 INFO     Number of new genomes added in this iteration 5

08-13 15:13 INFO     Saving repertoire for iteration 788

08-13 15:13 INFO     Iteration 789
08-13 15:14 INFO     Repertoire Metrics
08-13 15:14 INFO     Total quality -2952.6638150061244
08-13 15:14 INFO     Max quality -0.0318116734406153
08-13 15:14 INFO     Max quality bin (50, 50)
08-13 15:14 INFO     Min quality -2.2150698563838276
08-13 15:14 INFO     Min quality bin (39, 62)
08-13 15:14 INFO     Number of genomes in the container 4581
08-13 15:14 INFO     Mean quality -0.6445456919899857

08-13 15:14 INFO     Number of better genomes found in this iteration 3
08-13 15:14 INFO     Total quality increase by better genomes in this iteration 0.6103903225303531
08-13 15:14 INFO     Normalised quality increase by better genomes in this iteration 0.20346344084345103
08-13 15:14 INFO     Number of new genomes added in this iteration 3

08-13 15:14 INFO     Iteration 790
08-13 15:15 INFO     Repertoire Metrics
08-13 15:15 INFO     Total quality -2954.7607931475018
08-13 15:15 INFO     Max quality -0.0318116734406153
08-13 15:15 INFO     Max quality bin (50, 50)
08-13 15:15 INFO     Min quality -2.2150698563838276
08-13 15:15 INFO     Min quality bin (39, 62)
08-13 15:15 INFO     Number of genomes in the container 4584
08-13 15:15 INFO     Mean quality -0.6445813248576574

08-13 15:15 INFO     Number of better genomes found in this iteration 3
08-13 15:15 INFO     Total quality increase by better genomes in this iteration 0.4379500292361541
08-13 15:15 INFO     Normalised quality increase by better genomes in this iteration 0.14598334307871805
08-13 15:15 INFO     Number of new genomes added in this iteration 3

08-13 15:15 INFO     Saving repertoire for iteration 790

08-13 15:15 INFO     Iteration 791
08-13 15:16 INFO     Repertoire Metrics
08-13 15:16 INFO     Total quality -2953.8983586282393
08-13 15:16 INFO     Max quality -0.0318116734406153
08-13 15:16 INFO     Max quality bin (50, 50)
08-13 15:16 INFO     Min quality -2.2150698563838276
08-13 15:16 INFO     Min quality bin (39, 62)
08-13 15:16 INFO     Number of genomes in the container 4586
08-13 15:16 INFO     Mean quality -0.6441121584448842

08-13 15:16 INFO     Number of better genomes found in this iteration 8
08-13 15:16 INFO     Total quality increase by better genomes in this iteration 2.418701538636682
08-13 15:16 INFO     Normalised quality increase by better genomes in this iteration 0.30233769232958524
08-13 15:16 INFO     Number of new genomes added in this iteration 2

08-13 15:16 INFO     Iteration 792
08-13 15:17 INFO     Repertoire Metrics
08-13 15:17 INFO     Total quality -2954.5121025241488
08-13 15:17 INFO     Max quality -0.0318116734406153
08-13 15:17 INFO     Max quality bin (50, 50)
08-13 15:17 INFO     Min quality -2.2150698563838276
08-13 15:17 INFO     Min quality bin (39, 62)
08-13 15:17 INFO     Number of genomes in the container 4587
08-13 15:17 INFO     Mean quality -0.6441055379385543

08-13 15:17 INFO     Number of better genomes found in this iteration 2
08-13 15:17 INFO     Total quality increase by better genomes in this iteration 0.09770902357580408
08-13 15:17 INFO     Normalised quality increase by better genomes in this iteration 0.04885451178790204
08-13 15:17 INFO     Number of new genomes added in this iteration 1

08-13 15:17 INFO     Saving repertoire for iteration 792

08-13 15:17 INFO     Iteration 793
08-13 15:19 INFO     Repertoire Metrics
08-13 15:19 INFO     Total quality -2955.680837356159
08-13 15:19 INFO     Max quality -0.0318116734406153
08-13 15:19 INFO     Max quality bin (50, 50)
08-13 15:19 INFO     Min quality -2.2150698563838276
08-13 15:19 INFO     Min quality bin (39, 62)
08-13 15:19 INFO     Number of genomes in the container 4589
08-13 15:19 INFO     Mean quality -0.644079502583604

08-13 15:19 INFO     Number of better genomes found in this iteration 3
08-13 15:19 INFO     Total quality increase by better genomes in this iteration 0.8238447699968388
08-13 15:19 INFO     Normalised quality increase by better genomes in this iteration 0.2746149233322796
08-13 15:19 INFO     Number of new genomes added in this iteration 2

08-13 15:19 INFO     Iteration 794
08-13 15:20 INFO     Repertoire Metrics
08-13 15:20 INFO     Total quality -2955.562897741083
08-13 15:20 INFO     Max quality -0.0318116734406153
08-13 15:20 INFO     Max quality bin (50, 50)
08-13 15:20 INFO     Min quality -2.2150698563838276
08-13 15:20 INFO     Min quality bin (39, 62)
08-13 15:20 INFO     Number of genomes in the container 4589
08-13 15:20 INFO     Mean quality -0.6440538020791202

08-13 15:20 INFO     Number of better genomes found in this iteration 1
08-13 15:20 INFO     Total quality increase by better genomes in this iteration 0.11793961507600648
08-13 15:20 INFO     Normalised quality increase by better genomes in this iteration 0.11793961507600648
08-13 15:20 INFO     Number of new genomes added in this iteration 0

08-13 15:20 INFO     Saving repertoire for iteration 794

08-13 15:20 INFO     Iteration 795
08-13 15:21 INFO     Repertoire Metrics
08-13 15:21 INFO     Total quality -2955.7631833589676
08-13 15:21 INFO     Max quality -0.0318116734406153
08-13 15:21 INFO     Max quality bin (50, 50)
08-13 15:21 INFO     Min quality -2.2150698563838276
08-13 15:21 INFO     Min quality bin (39, 62)
08-13 15:21 INFO     Number of genomes in the container 4590
08-13 15:21 INFO     Mean quality -0.6439571205575093

08-13 15:21 INFO     Number of better genomes found in this iteration 2
08-13 15:21 INFO     Total quality increase by better genomes in this iteration 0.66822164556858
08-13 15:21 INFO     Normalised quality increase by better genomes in this iteration 0.33411082278429
08-13 15:21 INFO     Number of new genomes added in this iteration 1

08-13 15:21 INFO     Iteration 796
08-13 15:22 INFO     Repertoire Metrics
08-13 15:22 INFO     Total quality -2959.6465508088595
08-13 15:22 INFO     Max quality -0.0318116734406153
08-13 15:22 INFO     Max quality bin (50, 50)
08-13 15:22 INFO     Min quality -2.2150698563838276
08-13 15:22 INFO     Min quality bin (39, 62)
08-13 15:22 INFO     Number of genomes in the container 4596
08-13 15:22 INFO     Mean quality -0.6439613905154177

08-13 15:22 INFO     Number of better genomes found in this iteration 3
08-13 15:22 INFO     Total quality increase by better genomes in this iteration 0.5289390356430039
08-13 15:22 INFO     Normalised quality increase by better genomes in this iteration 0.17631301188100132
08-13 15:22 INFO     Number of new genomes added in this iteration 6

08-13 15:22 INFO     Saving repertoire for iteration 796

08-13 15:22 INFO     Iteration 797
08-13 15:23 INFO     Repertoire Metrics
08-13 15:23 INFO     Total quality -2958.480234366986
08-13 15:23 INFO     Max quality -0.0318116734406153
08-13 15:23 INFO     Max quality bin (50, 50)
08-13 15:23 INFO     Min quality -2.2150698563838276
08-13 15:23 INFO     Min quality bin (39, 62)
08-13 15:23 INFO     Number of genomes in the container 4597
08-13 15:23 INFO     Mean quality -0.643567595033062

08-13 15:23 INFO     Number of better genomes found in this iteration 7
08-13 15:23 INFO     Total quality increase by better genomes in this iteration 1.987794209251045
08-13 15:23 INFO     Normalised quality increase by better genomes in this iteration 0.28397060132157786
08-13 15:23 INFO     Number of new genomes added in this iteration 1

08-13 15:23 INFO     Iteration 798
08-13 15:24 INFO     Repertoire Metrics
08-13 15:24 INFO     Total quality -2960.178296512664
08-13 15:24 INFO     Max quality -0.0318116734406153
08-13 15:24 INFO     Max quality bin (50, 50)
08-13 15:24 INFO     Min quality -2.2150698563838276
08-13 15:24 INFO     Min quality bin (39, 62)
08-13 15:24 INFO     Number of genomes in the container 4599
08-13 15:24 INFO     Mean quality -0.6436569464041453

08-13 15:24 INFO     Number of better genomes found in this iteration 0
08-13 15:24 INFO     Total quality increase by better genomes in this iteration 0
08-13 15:24 INFO     Number of new genomes added in this iteration 2

08-13 15:24 INFO     Saving repertoire for iteration 798

08-13 15:24 INFO     Iteration 799
08-13 15:25 INFO     Repertoire Metrics
08-13 15:25 INFO     Total quality -2961.1883859477225
08-13 15:25 INFO     Max quality -0.0318116734406153
08-13 15:25 INFO     Max quality bin (50, 50)
08-13 15:25 INFO     Min quality -2.2150698563838276
08-13 15:25 INFO     Min quality bin (39, 62)
08-13 15:25 INFO     Number of genomes in the container 4601
08-13 15:25 INFO     Mean quality -0.6435966933161753

08-13 15:25 INFO     Number of better genomes found in this iteration 3
08-13 15:25 INFO     Total quality increase by better genomes in this iteration 0.24447862016089433
08-13 15:25 INFO     Normalised quality increase by better genomes in this iteration 0.08149287338696477
08-13 15:25 INFO     Number of new genomes added in this iteration 2

08-13 15:25 INFO     Iteration 800
08-13 15:26 INFO     Repertoire Metrics
08-13 15:26 INFO     Total quality -2963.0437601131243
08-13 15:26 INFO     Max quality -0.0318116734406153
08-13 15:26 INFO     Max quality bin (50, 50)
08-13 15:26 INFO     Min quality -2.2150698563838276
08-13 15:26 INFO     Min quality bin (39, 62)
08-13 15:26 INFO     Number of genomes in the container 4604
08-13 15:26 INFO     Mean quality -0.643580312796074

08-13 15:26 INFO     Number of better genomes found in this iteration 3
08-13 15:26 INFO     Total quality increase by better genomes in this iteration 0.7111088514666335
08-13 15:26 INFO     Normalised quality increase by better genomes in this iteration 0.23703628382221117
08-13 15:26 INFO     Number of new genomes added in this iteration 3

08-13 15:26 INFO     Saving repertoire for iteration 800

08-13 15:26 INFO     Iteration 801
08-13 15:28 INFO     Repertoire Metrics
08-13 15:28 INFO     Total quality -2964.0318795136354
08-13 15:28 INFO     Max quality -0.0318116734406153
08-13 15:28 INFO     Max quality bin (50, 50)
08-13 15:28 INFO     Min quality -2.2150698563838276
08-13 15:28 INFO     Min quality bin (39, 62)
08-13 15:28 INFO     Number of genomes in the container 4606
08-13 15:28 INFO     Mean quality -0.6435153885179409

08-13 15:28 INFO     Number of better genomes found in this iteration 4
08-13 15:28 INFO     Total quality increase by better genomes in this iteration 1.1191981914328681
08-13 15:28 INFO     Normalised quality increase by better genomes in this iteration 0.27979954785821703
08-13 15:28 INFO     Number of new genomes added in this iteration 2

08-13 15:28 INFO     Iteration 802
08-13 15:29 INFO     Repertoire Metrics
08-13 15:29 INFO     Total quality -2963.0084943878387
08-13 15:29 INFO     Max quality -0.0318116734406153
08-13 15:29 INFO     Max quality bin (50, 50)
08-13 15:29 INFO     Min quality -2.2150698563838276
08-13 15:29 INFO     Min quality bin (39, 62)
08-13 15:29 INFO     Number of genomes in the container 4607
08-13 15:29 INFO     Mean quality -0.6431535694351723

08-13 15:29 INFO     Number of better genomes found in this iteration 4
08-13 15:29 INFO     Total quality increase by better genomes in this iteration 1.9189250710673147
08-13 15:29 INFO     Normalised quality increase by better genomes in this iteration 0.4797312677668287
08-13 15:29 INFO     Number of new genomes added in this iteration 1

08-13 15:29 INFO     Saving repertoire for iteration 802

08-13 15:29 INFO     Iteration 803
08-13 15:30 INFO     Repertoire Metrics
08-13 15:30 INFO     Total quality -2964.9669584367875
08-13 15:30 INFO     Max quality -0.0318116734406153
08-13 15:30 INFO     Max quality bin (50, 50)
08-13 15:30 INFO     Min quality -2.2150698563838276
08-13 15:30 INFO     Min quality bin (39, 62)
08-13 15:30 INFO     Number of genomes in the container 4609
08-13 15:30 INFO     Mean quality -0.6432994051717916

08-13 15:30 INFO     Number of better genomes found in this iteration 5
08-13 15:30 INFO     Total quality increase by better genomes in this iteration 0.2481120998020886
08-13 15:30 INFO     Normalised quality increase by better genomes in this iteration 0.04962241996041772
08-13 15:30 INFO     Number of new genomes added in this iteration 2

08-13 15:30 INFO     Iteration 804
08-13 15:31 INFO     Repertoire Metrics
08-13 15:31 INFO     Total quality -2966.622570345157
08-13 15:31 INFO     Max quality -0.0318116734406153
08-13 15:31 INFO     Max quality bin (50, 50)
08-13 15:31 INFO     Min quality -2.2150698563838276
08-13 15:31 INFO     Min quality bin (39, 62)
08-13 15:31 INFO     Number of genomes in the container 4612
08-13 15:31 INFO     Mean quality -0.6432399328588805

08-13 15:31 INFO     Number of better genomes found in this iteration 4
08-13 15:31 INFO     Total quality increase by better genomes in this iteration 0.4338837720949845
08-13 15:31 INFO     Normalised quality increase by better genomes in this iteration 0.10847094302374613
08-13 15:31 INFO     Number of new genomes added in this iteration 3

08-13 15:31 INFO     Saving repertoire for iteration 804

08-13 15:31 INFO     Iteration 805
08-13 15:32 INFO     Repertoire Metrics
08-13 15:32 INFO     Total quality -2969.464470464604
08-13 15:32 INFO     Max quality -0.0318116734406153
08-13 15:32 INFO     Max quality bin (50, 50)
08-13 15:32 INFO     Min quality -2.2150698563838276
08-13 15:32 INFO     Min quality bin (39, 62)
08-13 15:32 INFO     Number of genomes in the container 4616
08-13 15:32 INFO     Mean quality -0.6432981955079298

08-13 15:32 INFO     Number of better genomes found in this iteration 0
08-13 15:32 INFO     Total quality increase by better genomes in this iteration 0
08-13 15:32 INFO     Number of new genomes added in this iteration 4

08-13 15:32 INFO     Iteration 806
08-13 15:33 INFO     Repertoire Metrics
08-13 15:33 INFO     Total quality -2970.885665731789
08-13 15:33 INFO     Max quality -0.0318116734406153
08-13 15:33 INFO     Max quality bin (50, 50)
08-13 15:33 INFO     Min quality -2.2150698563838276
08-13 15:33 INFO     Min quality bin (39, 62)
08-13 15:33 INFO     Number of genomes in the container 4618
08-13 15:33 INFO     Mean quality -0.6433273420813748

08-13 15:33 INFO     Number of better genomes found in this iteration 3
08-13 15:33 INFO     Total quality increase by better genomes in this iteration 0.24512338558877905
08-13 15:33 INFO     Normalised quality increase by better genomes in this iteration 0.08170779519625969
08-13 15:33 INFO     Number of new genomes added in this iteration 2

08-13 15:33 INFO     Saving repertoire for iteration 806

08-13 15:33 INFO     Iteration 807
08-13 15:34 INFO     Repertoire Metrics
